Linear_Index,freq_key,freq_label,sex_key,sex_label,age_key,age_label,isced97_key,isced97_label,icha_hc_key,icha_hc_label,unit_key,unit_label,geo_key,geo_label,time_key,time_label,Value,Status_Code,Status_Label
566,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,2.9,,
567,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,1.0,,
568,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,5.9,,
569,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,1.7,,
550,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,15.9,,
540,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,11.4,,
541,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,5.8,,
546,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,6.8,,
542,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,11.4,,
543,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,8.9,,
544,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,5.5,,
545,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,FR,France,2008,2008,9.0,,
548,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,11.5,,
547,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,13.6,,
549,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,9.0,,
551,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,10.6,,
552,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,8.1,,
553,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,9.1,,
554,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,9.5,,
595,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,8.0,,
585,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,9.4,,
586,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,2.6,,
591,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,8.0,,
587,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,CZ,Czechia,2008,2008,6.8,u,low reliability
588,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,6.6,,
589,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,8.0,,
593,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,7.4,,
592,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,1.2,,
594,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,19.2,,
596,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,4.9,,
597,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,0.6,,
598,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,5.7,,
599,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,0.7,,
580,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,12.9,,
570,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,8.3,,
571,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,7.5,,
576,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,9.7,,
573,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,7.0,,
574,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,5.5,,
575,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,FR,France,2008,2008,6.4,,
578,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,12.6,,
577,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,9.1,,
579,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,8.2,,
581,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,8.6,,
582,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,3.8,,
583,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,5.9,,
584,A,Annual,T,Total,Y45-54,From 45 to 54 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,6.6,,
505,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,8.2,,
495,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,7.0,,
496,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,2.6,,
501,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,8.2,,
497,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,CZ,Czechia,2008,2008,2.7,,
498,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,9.6,,
499,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,8.1,,
503,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,7.8,,
502,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,1.0,,
504,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,11.7,,
506,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,3.3,,
507,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,1.0,,
508,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,5.7,,
509,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,1.4,,
490,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,AT,Austria,2008,2008,15.3,,
480,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,10.6,,
481,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,7.2,,
486,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,8.7,,
482,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,11.1,,
483,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,EL,Greece,2008,2008,8.3,,
484,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,ES,Spain,2008,2008,6.1,,
485,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,FR,France,2008,2008,9.4,,
488,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,13.1,,
487,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,12.9,,
489,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,MT,Malta,2008,2008,9.0,,
491,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,PL,Poland,2008,2008,10.7,,
492,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,RO,Romania,2008,2008,8.1,,
493,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,8.1,,
494,A,Annual,T,Total,Y45-54,From 45 to 54 years,TOTAL,All ISCED 1997 levels,IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,9.3,,
655,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,8.2,,
645,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,10.6,,
646,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,6.1,,
651,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,11.6,,
647,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,CZ,Czechia,2008,2008,1.7,,
648,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,14.2,,
649,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,9.4,,
653,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,9.5,,
652,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,2.9,,
654,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,14.6,,
656,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,3.4,,
657,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,0.8,,
658,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,4.4,,
659,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,2.3,,
640,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,AT,Austria,2008,2008,22.7,,
630,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,12.8,,
631,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,17.0,,
636,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,12.6,,
632,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,6.6,,
633,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,EL,Greece,2008,2008,10.7,,
634,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,ES,Spain,2008,2008,9.0,,
635,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,FR,France,2008,2008,13.9,,
638,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,22.8,,
637,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,19.3,,
639,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,MT,Malta,2008,2008,9.1,,
641,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,PL,Poland,2008,2008,16.2,,
642,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,RO,Romania,2008,2008,11.5,,
643,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,10.2,,
644,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,20.2,,
685,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,9.8,,
675,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,7.1,,
676,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,3.3,,
681,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,7.7,,
677,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,CZ,Czechia,2008,2008,4.2,,
678,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,7.5,,
679,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,9.6,,
683,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,11.8,,
682,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,2.9,,
684,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,15.2,,
686,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,4.9,,
687,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,1.6,,
688,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,9.5,,
689,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,3.6,,
670,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,AT,Austria,2008,2008,21.9,,
660,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BE,Belgium,2008,2008,13.9,,
661,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,BG,Bulgaria,2008,2008,11.3,,
666,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CY,Cyprus,2008,2008,8.8,,
662,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,CZ,Czechia,2008,2008,13.4,,
663,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,EL,Greece,2008,2008,7.4,,
664,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,ES,Spain,2008,2008,10.8,,
665,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,FR,France,2008,2008,12.8,,
668,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,HU,Hungary,2008,2008,18.1,,
667,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,LV,Latvia,2008,2008,16.2,,
669,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,MT,Malta,2008,2008,8.9,,
671,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,PL,Poland,2008,2008,15.7,,
672,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,RO,Romania,2008,2008,11.9,,
673,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SI,Slovenia,2008,2008,14.5,,
674,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),IN,In-patient,PC,Percentage,SK,Slovakia,2008,2008,16.3,,
715,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,AT,Austria,2008,2008,8.2,,
705,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BE,Belgium,2008,2008,7.5,,
706,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,BG,Bulgaria,2008,2008,3.7,,
711,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,CY,Cyprus,2008,2008,4.0,,
708,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,EL,Greece,2008,2008,9.2,,
709,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,ES,Spain,2008,2008,8.8,,
713,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,HU,Hungary,2008,2008,12.2,,
712,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,LV,Latvia,2008,2008,4.2,,
714,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,MT,Malta,2008,2008,11.5,,
716,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,PL,Poland,2008,2008,5.1,,
717,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,RO,Romania,2008,2008,2.2,,
718,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,SI,Slovenia,2008,2008,2.7,u,low reliability
719,A,Annual,T,Total,Y55-64,From 55 to 64 years,ED5_6,First and second stage of tertiary education (levels 5 and 6),DAY,Day patient,PC,Percentage,SK,Slovakia,2008,2008,2.0,,
