Linear_Index,freq_key,freq_label,age_key,age_label,sex_key,sex_label,icd10_key,icd10_label,isced97_key,isced97_label,geo_key,geo_label,time_key,time_label,Value,Status_Code,Status_Label
6761,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,16.7,u,low reliability
6763,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,18.4,,
6764,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,14.8,,
6765,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2008,2008,16.3,u,low reliability
6766,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2008,2008,14.2,,
6778,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,18.3,,
6768,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),BE,Belgium,2008,2008,11.1,,
6769,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),BG,Bulgaria,2008,2008,14.2,u,low reliability
6774,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),CY,Cyprus,2008,2008,7.7,u,low reliability
6772,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),EL,Greece,2008,2008,21,,
6773,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),ES,Spain,2008,2008,10,,
6776,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,24,u,low reliability
6775,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),LV,Latvia,2008,2008,8.4,,
6779,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,11.1,,
6780,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),RO,Romania,2008,2008,12.5,,
6730,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,18.2,,
6720,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,11.8,,
6721,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,9.6,,
6726,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,16.3,,
6722,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,20.7,,
6724,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,16.9,,
6725,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,18.9,,
6728,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,17.5,,
6727,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,8.4,,
6729,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,20.4,,
6731,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,17.6,,
6732,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,7.4,,
6733,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,13.2,,
6734,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,21.2,,
6735,A,Annual,Y75-84,From 75 to 84 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,9.8,,
6810,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,8.2,,
6800,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,6.7,,
6801,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,1.5,,
6806,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,6.8,,
6802,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,2008,8.4,,
6804,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,4.7,,
6805,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,8.2,,
6808,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,2.7,,
6807,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,2.2,,
6809,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",MT,Malta,2008,2008,8.6,,
6811,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,4.5,,
6812,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,0.2,,
6813,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2008,2008,2.8,,
6814,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2008,2008,3.9,,
6815,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,1.8,,
6826,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,6.2,,
6816,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,5.9,,
6817,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2008,2008,1,,
6822,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2008,2008,4.2,,
6818,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,2008,6.9,,
6820,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2008,2008,7,,
6821,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2008,2008,6,,
6824,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HU,Hungary,2008,2008,4.6,,
6823,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2008,2008,2.8,,
6825,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,4.2,u,low reliability
6827,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,4,,
6828,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,3,,
6830,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2008,2008,6.1,,
6842,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,8.3,,
6832,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),BE,Belgium,2008,2008,4.9,,
6836,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),EL,Greece,2008,2008,8.5,,
6837,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),ES,Spain,2008,2008,6.3,,
6840,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,7.6,u,low reliability
6843,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,2.2,,
6794,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,7.5,,
6784,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,6.4,,
6785,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,1.2,,
6790,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,6.1,,
6786,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,6.7,,
6788,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,5.2,,
6789,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,8,,
6792,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,4.1,,
6791,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,2.1,,
6793,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,7.7,,
6795,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,4.1,,
6796,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,0.7,,
6797,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,3.3,,
6798,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,4.4,,
6799,A,Annual,Y75-84,From 75 to 84 years,T,Total,F32_F33,Depressive disorders,TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,1.9,,
6874,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,57.3,,
6864,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,49.2,,
6865,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,54.2,,
6870,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,63.1,,
6866,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,2008,65.7,,
6868,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,59,,
6869,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,57.7,,
6872,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,69.9,,
6871,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,55.3,,
6873,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",MT,Malta,2008,2008,54.6,,
6875,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,57.1,,
6876,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,43.3,,
6877,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2008,2008,60.4,,
6878,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SK,Slovakia,2008,2008,74.3,,
6879,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,27.3,,
6890,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,48.1,,
6880,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,48.8,,
6881,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2008,2008,56.1,,
6886,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2008,2008,63.2,,
6882,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,2008,54.9,,
6884,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2008,2008,50.1,,
6885,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2008,2008,47.1,,
6888,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HU,Hungary,2008,2008,61.7,,
6887,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2008,2008,59.3,,
6889,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,37.5,u,low reliability
6891,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,62.7,,
6892,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,44.5,,
6893,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2008,2008,52.0,u,low reliability
6894,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2008,2008,66.2,,
6906,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,48.2,,
6896,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),BE,Belgium,2008,2008,36.2,,
6897,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),BG,Bulgaria,2008,2008,49.8,u,low reliability
6902,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),CY,Cyprus,2008,2008,38.7,u,low reliability
6899,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),DE,Germany,2008,2008,67.1,,
6900,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),EL,Greece,2008,2008,51.9,,
6901,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),ES,Spain,2008,2008,44.8,,
6904,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,55.2,u,low reliability
6903,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),LV,Latvia,2008,2008,59.8,,
6907,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,53.8,,
6908,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,ED5_6,First and second stage of tertiary education (levels 5 and 6),RO,Romania,2008,2008,42.5,,
6858,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,52.9,,
6848,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,47.8,,
6849,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,54.3,,
6854,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,61.8,,
6850,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,58.8,,
6851,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,DE,Germany,2008,2008,63.8,,
6852,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,57.6,,
6853,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,56.3,,
6856,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,66.1,,
6855,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,57.1,,
6857,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,50.2,,
6859,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,58.5,,
6860,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,43.5,,
6861,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,58.4,,
6862,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,68.6,,
6863,A,Annual,Y75-84,From 75 to 84 years,T,Total,I10-I15,Hypertensive diseases,TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,27.8,,
6938,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,6.2,,
6928,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,8.4,,
6929,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,7.5,,
6934,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,4.1,,
6930,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CZ,Czechia,2008,2008,11.8,,
6932,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,6.9,,
6933,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,6.9,,
6936,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,5.1,,
6935,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,3.6,,
6939,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,5.6,,
6940,A,Annual,Y75-84,From 75 to 84 years,T,Total,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,4,,
